id,domain,title,status,evidence,notes,source
T-0443,third-party,yashab-cyber/hackbot/README.md,reference,https://github.com/yashab-cyber/hackbot,Standard: iso-27001-controls,third-party-research
T-0444,third-party,zachkamran/organize/src/cli.ts,reference,https://github.com/zachkamran/organize,Standard: soc-2-trust-criteria,third-party-research
T-0445,third-party,zalexdev/wpair-app/README.md,reference,https://github.com/zalexdev/wpair-app,Standard: cvss-score,third-party-research
T-0446,third-party,ZeoVan/MSR_20_Code_vulnerability_CSV_Dataset/README.md,reference,https://github.com/ZeoVan/MSR_20_Code_vulnerability_CSV_Dataset,Standard: cvss-score,third-party-research
T-0447,third-party,ZephrFish/BugBountyTemplates/Example.md,reference,https://github.com/ZephrFish/BugBountyTemplates,Standard: cwe-79,third-party-research
U-0001,user-scorecard,Adaptive Concurrency,reference,,,user-scorecard
U-0002,user-scorecard,ASGI / Rust-Python Hybrid,reference,,,user-scorecard
U-0003,user-scorecard,Bench Harness,reference,,,user-scorecard
U-0004,user-scorecard,Changelog,reference,,,user-scorecard
U-0005,user-scorecard,CI Workflows,reference,,,user-scorecard
U-0006,user-scorecard,CLI Binary,reference,,,user-scorecard
U-0007,user-scorecard,CODEOWNERS,reference,,,user-scorecard
U-0008,user-scorecard,Contributing Guide,reference,,,user-scorecard
U-0009,user-scorecard,Conventional Commits,reference,,,user-scorecard
U-0010,user-scorecard,Criterion Regression,reference,,,user-scorecard
U-0011,user-scorecard,Dependency Audit,reference,,,user-scorecard
U-0012,user-scorecard,DevContainer / Dockerfile,reference,,,user-scorecard
U-0013,user-scorecard,.editorconfig,reference,,,user-scorecard
U-0014,user-scorecard,gVisor / Firecracker Tiers,reference,,,user-scorecard
U-0015,user-scorecard,Harbor Task Fixtures,reference,,,user-scorecard
U-0016,user-scorecard,L7 Request-ID Propagation,reference,,,user-scorecard
U-0017,user-scorecard,License Present,reference,,,user-scorecard
U-0018,user-scorecard,modernc SQLite (CGO-free),reference,,,user-scorecard
U-0019,user-scorecard,Pre-commit Hooks,reference,,,user-scorecard
U-0020,user-scorecard,Process-Compose / NVMS,reference,,,user-scorecard
U-0021,user-scorecard,pyproject.toml + uv,reference,,,user-scorecard
U-0022,user-scorecard,Renovate / Dependabot,reference,,,user-scorecard
U-0023,user-scorecard,Security Policy,reference,,,user-scorecard
U-0024,user-scorecard,Source Builds,reference,,,user-scorecard
U-0025,user-scorecard,Spec / PRD,reference,,,user-scorecard
U-0026,user-scorecard,SQLite + SHA256,reference,,,user-scorecard
U-0027,user-scorecard,Taskfile / mise.toml,reference,,,user-scorecard
U-0028,user-scorecard,Tauri + SvelteKit,reference,,,user-scorecard
U-0029,user-scorecard,Tests Pass,reference,,,user-scorecard
U-0030,user-scorecard,Worktree Clean,reference,,,user-scorecard
W-0001,workflow,- uses: actions/checkout@11bd71901bbe5b1630ceea73d27597364c9af683,reference,,,phenotype-tooling-mergify/docs/absorbed-from-phenotype-omlx/.github/workflows/scorecard.yml
W-0002,workflow,- uses: actions/checkout@11bd71901bbe5b1630ceea73d27597364c9af683 # v4,reference,,,phenotype-tooling-mergify/docs/absorbed-from-Paginary/.github/workflows/scorecard.yml
W-0003,workflow,- uses: actions/checkout@34e114876b0b11c390a56381ad16ebd13914f8d5,reference,,,phenotype-tooling-mergify/crates/heliosbench/.github/workflows/scorecard.yml
W-0004,workflow,- uses: actions/checkout@34e114876b0b11c390a56381ad16ebd13914f8d5@11bd71901bbe5b1630ceea73d27597364c9af683 # v4,reference,,,phenotype-tooling-mergify/crates/policystack/.github/workflows/scorecard.yml
W-0005,workflow,- uses: actions/checkout@34e114876b0b11c390a56381ad16ebd13914f8d5@11bd71901bbe5b1630ceea73d27597364c9af683 # v4.1.1,reference,,,phenotype-go-sdk/packages/devhex/.github/workflows/scorecard.yml
W-0006,workflow,- uses: actions/checkout@3d3c42e5aac5ba805825da76410c181273ba90b1 # v4,reference,,,phenotype-registry/.github/workflows/scorecard.yml
W-0007,workflow,- uses: actions/checkout@9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0 # v4,reference,,,phenotype-registry/docs/specs/pheno-specs/.github/workflows/scorecard.yml
W-0008,workflow,- uses: actions/checkout@9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0 # v7.0.0,reference,,,pheno/crates/hexa-kit/.github/workflows/scorecard.yml
W-0009,workflow,- uses: actions/checkout@b4ffde65f46336ab88eb53be808477a3936bae11 # v4.1.1,reference,,,phenotype-python-sdk/packages/data-kit/.github/workflows/scorecard.yml
W-0010,workflow,- uses: actions/checkout@b4ffde65f46336ab88eb53be808477a3936bae11@11bd71901bbe5b1630ceea73d27597364c9af683 # v4.1.1,reference,,,phenotype-tooling-mergify/crates/heliosapp/.github/workflows/scorecard.yml
W-0011,workflow,- uses: actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,reference,,,phenotype-python-sdk/packages/mcp-kit/.github/workflows/scorecard.yml
W-0012,workflow,- uses: actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd # v6,reference,,,phenotype-python-sdk/packages/observability-kit/.github/workflows/scorecard.yml
W-0013,workflow,- uses: actions/checkout@df4cb1c069e1874edd31b4311f1884172cec0e10,reference,,,phenotype-tooling-mergify/docs/absorbed-from-PhenoMCP/.github/workflows/scorecard.yml
W-0014,workflow,- uses: actions/checkout@df4cb1c069e1874edd31b4311f1884172cec0e10 # v4,reference,,,phenotype-tooling-mergify/docs/absorbed-from-PhenoAgent/.github/workflows/scorecard.yml
W-0015,workflow,- uses: actions/checkout@df4cb1c069e1874edd31b4311f1884172cec0e10 # v4@11bd71901bbe5b1630ceea73d27597364c9af683,reference,,,phenotype-tooling-mergify/docs/absorbed-from-QuadSGM/.github/workflows/scorecard.yml
W-0016,workflow,- uses: actions/checkout@df4cb1c069e1874edd31b4311f1884172cec0e10 # v4@11bd71901bbe5b1630ceea73d27597364c9af683 # v4.1.1,reference,,,phenotype-tooling-mergify/docs/absorbed-from-vibeproxy-monitoring-unified/.github/workflows/scorecard.yml
W-0017,workflow,- uses: actions/checkout@v4,reference,,,phenotype-tooling-mergify/docs/absorbed-from-pheno-port-adapter/.github/workflows/scorecard.yml
W-0018,workflow,- uses: actions/checkout@v4@11bd71901bbe5b1630ceea73d27597364c9af683,reference,,,pheno/crates/agile-plus/PhenoObservability/.github/workflows/scorecard.yml
W-0019,workflow,"- uses: actions/checkout@v4@{""message"":""Not Found"",""documentation_url"":""https://docs.github.com/rest/commits/commits#get-a-commit"",""status"":""404""}",reference,,,phenotype-tooling-mergify/docs/absorbed-from-vibeproxy/.github/workflows/scorecard.yml
W-0020,workflow,- uses: actions/checkout@v6,reference,,,phenotype-tooling-mergify/docs/absorbed-from-phenoXdd/.github/workflows/scorecard.yml
W-0021,workflow,- uses: actions/checkout@v7,reference,,,substrate/.github/workflows/scorecard-ci.yml
W-0022,workflow,- uses: actions/upload-artifact@043fb46d1a93c77aae656e7c1c64a875d1fc6a0a,reference,,,phenotype-python-sdk/packages/mcp-kit/.github/workflows/scorecard.yml
W-0023,workflow,- uses: actions/upload-artifact@043fb46d1a93c77aae656e7c1c64a875d1fc6a0a # v4,reference,,,phenotype-tooling-mergify/docs/absorbed-from-Planify/.github/workflows/scorecard.yml
W-0024,workflow,- uses: actions/upload-artifact@043fb46d1a93c77aae656e7c1c64a875d1fc6a0a # v7,reference,,,phenotype-python-sdk/packages/observability-kit/.github/workflows/scorecard.yml
W-0025,workflow,- uses: actions/upload-artifact@043fb46d1a93c77aae656e7c1c64a875d1fc6a0a # v-latest@043fb46d1a93c77aae656e7c1c64a875d1fc6a0a,reference,,,phenotype-tooling-mergify/docs/absorbed-from-QuadSGM/.github/workflows/scorecard.yml
W-0026,workflow,- uses: actions/upload-artifact@ea165f8d65b6e75b540449e92b4886f43607fa02,reference,,,phenotype-tooling-mergify/crates/heliosbench/.github/workflows/scorecard.yml
W-0027,workflow,- uses: actions/upload-artifact@ea165f8d65b6e75b540449e92b4886f43607fa02 # v4,reference,,,phenotype-tooling-mergify/docs/absorbed-from-PhenoEvents/.github/workflows/scorecard.yml
W-0028,workflow,- uses: actions/upload-artifact@ea165f8d65b6e75b540449e92b4886f43607fa02@043fb46d1a93c77aae656e7c1c64a875d1fc6a0a # v4,reference,,,phenotype-tooling-mergify/crates/policystack/.github/workflows/scorecard.yml
W-0029,workflow,- uses: actions/upload-artifact@v4,reference,,,phenotype-python-sdk/packages/data-kit/.github/workflows/scorecard.yml
W-0030,workflow,- uses: actions/upload-artifact@v4@043fb46d1a93c77aae656e7c1c64a875d1fc6a0a,reference,,,pheno/crates/agile-plus/PhenoObservability/.github/workflows/scorecard.yml
W-0031,workflow,"- uses: actions/upload-artifact@v4@{""message"":""Not Found"",""documentation_url"":""https://docs.github.com/rest/commits/commits#get-a-commit"",""status"":""404""}",reference,,,phenotype-tooling-mergify/docs/absorbed-from-vibeproxy/.github/workflows/scorecard.yml
W-0032,workflow,- uses: actions/upload-artifact@v7,reference,,,phenotype-tooling-mergify/docs/absorbed-from-phenoXdd/.github/workflows/scorecard.yml
W-0033,workflow,- uses: github/codeql-action/upload-sarif@0daab03d71ff584ef619d027a3fd9146679c5d84,reference,,,phenotype-tooling-mergify/crates/heliosapp/.github/workflows/scorecard.yml
W-0034,workflow,- uses: github/codeql-action/upload-sarif@78ed0c7291d93e40c51b085850dc669a4c3ab73b,reference,,,PhenoMCPServers/servers/external/mcpforge/.github/workflows/scorecard.yml
W-0035,workflow,- uses: github/codeql-action/upload-sarif@865f5f5c36632f18690a3d569fa0a764f2da0c3e # v3,reference,,,phenotype-tooling-mergify/docs/absorbed-from-phenotype-ops-mcp/.github/workflows/scorecard.yml
W-0036,workflow,- uses: github/codeql-action/upload-sarif@99df26d4f13ea111d4ec1a7dddef6063f76b97e9 # v3,reference,,,pheno/crates/hexa-kit/.github/workflows/scorecard.yml
W-0037,workflow,- uses: github/codeql-action/upload-sarif@9fc351a8ac7432cff4cf6b2e45db91873bec9bf9,reference,,,phenotype-tooling-mergify/docs/absorbed-from-PhenoAgent/.github/workflows/scorecard.yml
W-0038,workflow,- uses: github/codeql-action/upload-sarif@a723e99345b89ee0bbcbd68ee4e63f9a56b42a25 # v4,reference,,,phenotype-python-sdk/packages/observability-kit/.github/workflows/scorecard.yml
W-0039,workflow,- uses: github/codeql-action/upload-sarif@b0565cb28b456da32509aef995361ffcc63f40b0 # v3.28.15,reference,,,phenotype-tooling-mergify/docs/absorbed-from-Paginary/.github/workflows/scorecard.yml
W-0040,workflow,- uses: github/codeql-action/upload-sarif@b25d0ebf40e5b63ee81e1bd6e5d2a12b7c2aeb61,reference,,,phenotype-tooling-mergify/crates/byteport/.github/workflows/scorecard.yml
W-0041,workflow,- uses: github/codeql-action/upload-sarif@c940a29a48ff9d83ce1a29a7d0e7a3f1a8b6cd5c,reference,,,argis-extensions/pheno-config/.github/workflows/scorecard.yml
W-0042,workflow,- uses: github/codeql-action/upload-sarif@cdf488f595d80d6e07e03d4674febd5ab45fa938 # v4.37.9,reference,,,phenotype-registry/.github/workflows/scorecard.yml
W-0043,workflow,- uses: github/codeql-action/upload-sarif@ce64ddcb0d8d890d2df4a9d1c04ff297367dea2a # v3,reference,,,phenotype-tooling-mergify/crates/policystack/.github/workflows/scorecard.yml
W-0044,workflow,- uses: github/codeql-action/upload-sarif@dc73d59c2d7bd4f8194098a91219eeee6d8a1719 # v3,reference,,,phenotype-tooling-mergify/docs/absorbed-from-apikit/.github/workflows/scorecard.yml
W-0045,workflow,- uses: github/codeql-action/upload-sarif@e46ed2cbd01164d986452f91f178727624ae40d7,reference,,,phenotype-python-sdk/packages/testing-kit/.github/workflows/scorecard.yml
W-0046,workflow,- uses: github/codeql-action/upload-sarif@fee9466b8957867761f2d78f922ab084e3e2dd17,reference,,,phenotype-tooling-mergify/docs/absorbed-from-phenotype-omlx/.github/workflows/scorecard.yml
W-0047,workflow,"- uses: github/codeql-action/upload-sarif@{""message"":""Not Found"",""documentation_url"":""https://docs.github.com/rest/commits/commits#get-a-commit"",""status"":""404""}",reference,,,phenotype-tooling-mergify/docs/absorbed-from-vibeproxy/.github/workflows/scorecard.yml
W-0048,workflow,- uses: github/codeql-action/upload-sarif@v3,reference,,,phenotype-python-sdk/packages/data-kit/.github/workflows/scorecard.yml
W-0049,workflow,- uses: github/codeql-action/upload-sarif@v4,reference,,,phenotype-python-sdk/packages/mcp-kit/.github/workflows/scorecard.yml
W-0050,workflow,- uses: ossf/scorecard-action@05b42c624433fc40578a4040d5cf5e36ddca8cde,reference,,,phenotype-tooling-mergify/crates/heliosapp/.github/workflows/scorecard.yml
W-0051,workflow,- uses: ossf/scorecard-action@05b42c624433fc40578a4040d5cf5e36ddca8cde # v2.4.2,reference,,,phenotype-tooling-mergify/crates/policystack/.github/workflows/scorecard.yml
W-0052,workflow,- uses: ossf/scorecard-action@13ec8c77e8a5dae7e0a0d47bde3e3004df15d34f,reference,,,phenotype-tooling-mergify/crates/byteport/.github/workflows/scorecard.yml
W-0053,workflow,- uses: ossf/scorecard-action@4eaacf0543bb3f2c246792bd56e8cdeffafb205a,reference,,,phenotype-python-sdk/packages/testing-kit/.github/workflows/scorecard.yml
W-0054,workflow,- uses: ossf/scorecard-action@4eaacf0543bb3f2c246792bd56e8cdeffafb205a # v2,reference,,,pheno/crates/hexa-kit/.github/workflows/scorecard.yml
W-0055,workflow,- uses: ossf/scorecard-action@50757822a4ac41af1c2f5572df4e1c1a5ae50c03,reference,,,OmniRoute/extensions/argis/.github/workflows/scorecard.yml
W-0056,workflow,- uses: ossf/scorecard-action@99c09fe975337306107572b4fdf4db224cf8e2f2,reference,,,phenotype-tooling-mergify/docs/absorbed-from-PhenoMCP/.github/workflows/scorecard.yml
W-0057,workflow,- uses: ossf/scorecard-action@99c09fe975337306107572b4fdf4db224cf8e2f2 # v2.4.3,reference,,,phenotype-tooling-mergify/docs/absorbed-from-Paginary/.github/workflows/scorecard.yml
W-0058,workflow,- uses: ossf/scorecard-action@af76153369ae1eb1eaffc4118046b7fda9a8419e # v2.4.3,reference,,,phenotype-python-sdk/packages/observability-kit/.github/workflows/scorecard.yml
W-0059,workflow,- uses: ossf/scorecard-action@af76153369ae1eb1eaffc4118046b7fda9a8419e # v-latest,reference,,,phenotype-tooling-mergify/docs/absorbed-from-Planify/.github/workflows/scorecard.yml
W-0060,workflow,- uses: ossf/scorecard-action@e8e61e86ea0a152be84d03729c02a7300065c17d # v-latest,reference,,,phenotype-registry/.github/workflows/scorecard.yml
W-0061,workflow,- uses: ossf/scorecard-action@f2ea147fec3c2f0d459703eba7405b5e9bcd8c8f,reference,,,PhenoMCPServers/servers/external/mcpforge/.github/workflows/scorecard.yml
W-0062,workflow,- uses: ossf/scorecard-action@f2ea147fec3c2f0d459703eba7405b5e9bcd8c8f # v2.4.2,reference,,,phenotype-tooling-mergify/docs/absorbed-from-phenotype-ops-mcp/.github/workflows/scorecard.yml
W-0063,workflow,- uses: ossf/scorecard-action@f2ea147fec3c2f0d459703eba7405b5e9bcd8c8f # v2.4.3,reference,,,phenotype-tooling-mergify/docs/absorbed-from-apikit/.github/workflows/scorecard.yml
